Id,Victimas,Año,Tipo_calle,Direccion_Normalizada,X,Y,Victima,Acusado,Sexo,Edad,Gravedad
330,1,2019,SD,SD,-58.370666,-34.629491,SD,SD,Mujer,28,SD
331,1,2019,SD,SD,SD,SD,SD,SD,Mujer,33,SD
332,1,2019,SD,SD,-58.410328,-34.611178,PEATON,SD,Varon,33,SD
333,1,2019,SD,SD,-58.378123,-34.602378,PEATON,SD,Varon,SD,SD
334,1,2019,SD,SD,-58.41621,-34.647357,MOTO,SD,Varon,20,SD
335,1,2019,SD,SD,-58.392938,-34.599636,MOTO,SD,Mujer,41,SD
336,1,2019,SD,SD,-58.393208,-34.615031,MOTO,SD,Mujer,41,SD
337,1,2019,SD,SD,-58.416563,-34.631461,SD,SD,Varon,21,SD
338,1,2019,SD,SD,-58.437788,-34.642826,SD,SD,Varon,21,SD
339,1,2019,SD,SD,-58.39166,-34.599072,SD,SD,Varon,37,SD
340,1,2019,SD,SD,-58.434082,-34.571989,SD,SD,Varon,64,SD
341,1,2019,SD,SD,-58.391375,-34.62281,SD,SD,Varon,64,SD
342,1,2019,SD,SD,-58.397192,-34.599729,MOTO,SD,Varon,36,SD
343,1,2019,SD,SD,-58.412838,-34.639799,SD,SD,Mujer,36,SD
344,1,2019,SD,SD,-58.465194,-34.609641,AUTO,SD,varon,74,SD
345,1,2019,SD,SD,-58.374307,-34.646984,CICLISTA,SD,Varon,21,SD
346,1,2019,SD,SD,-58.378702,-34.61973,CICLISTA,SD,Mujer,21,SD
347,1,2019,SD,SD,-58.450769,-34.58869,CICLISTA,SD,Mujer,48,SD
348,1,2019,SD,SD,-58.379599,-34.627772,SD,SD,Mujer,48,SD
349,1,2019,SD,SD,-58.529335,-34.610982,SD,SD,Varon,SD,SD
350,1,2019,SD,SD,-58.419501,-34.629281,SD,SD,Varon,29,SD
351,2,2019,SD,SD,-58.489504,-34.584205,SD,SD,Mujer,20,SD
352,1,2019,SD,SD,-58.369883,-34.617165,MOTO,SD,Varon,20,SD
353,1,2019,SD,SD,-58.512058,-34.656765,SD,SD,Varon,32,SD
354,2,2019,SD,SD,-58.435936,-34.552547,SD,SD,Varon,40,SD
355,1,2019,SD,SD,-58.503489,-34.624031,MOTO,SD,Varon,40,SD
356,1,2019,SD,SD,-58.402807,-34.621132,MOTO,SD,Mujer,SD,SD
357,1,2019,SD,SD,-58.389766,-34.613607,SD,SD,Varon,SD,SD
358,1,2019,SD,SD,-58.493649,-34.5716,MOTO,SD,Varon,34,SD
359,1,2019,SD,SD,-58.475889,-34.597124,SD,SD,Varon,60,SD
360,1,2019,SD,SD,-58.439513,-34.564615,SD,SD,SD,SD,SD
361,1,2019,SD,SD,-58.496554,-34.637033,SD,SD,Mujer,SD,SD
362,1,2019,SD,SD,-58.424079,-34.570823,SD,SD,Mujer,SD,SD
363,1,2019,SD,SD,-58.408867,-34.610609,PEATON,SD,Varon,31,SD
364,1,2019,SD,SD,-58.478237,-34.557224,SD,SD,Mujer,25,SD
365,1,2019,SD,SD,-58.460701,-34.577906,MOTO,SD,Varon,SD,SD
366,1,2019,SD,SD,-58.454821,-34.581695,SD,SD,Mujer,SD,SD
367,1,2019,SD,SD,-58.461139,-34.628392,MOTO,SD,Varon,29,SD
368,1,2019,SD,SD,-58.511814,-34.596876,CICLISTA,SD,Varon,41,SD
369,1,2019,SD,SD,-58.483335,-34.54709,CICLISTA,SD,Varon,41,SD
370,1,2019,SD,SD,-58.390424,-34.610176,CICLISTA,SD,Varon,25,SD
371,1,2019,SD,SD,-58.459666,-34.566651,SD,SD,Varon,33,SD
372,1,2019,SD,SD,SD,SD,AUTO,SD,Varon,27,SD
373,4,2019,SD,SD,SD,SD,CAMIONETA,SD,SD,SD,SD
374,2,2019,SD,SD,-58.502275,-34.629793,SD,SD,Varon,33,SD
375,1,2019,SD,SD,-58.406578,-34.61781,SD,SD,Varon,30,SD
376,1,2019,SD,SD,-58.424926,-34.634882,SD,SD,Mujer,60,SD
377,1,2019,SD,SD,-58.505354,-34.62902,PEATON,SD,Varon,28,SD
378,1,2019,SD,SD,-58.387521,-34.613534,MOTO,SD,Mujer,59,SD
379,1,2019,SD,SD,-58.511814,-34.596876,SD,SD,Varon,59,SD
380,1,2019,SD,SD,-58.403676,-34.581292,MOTO,SD,Varon,32,SD
381,1,2019,SD,SD,-58.406125,-34.607742,SD,SD,Varon,18,SD
382,1,2019,SD,SD,-58.437746,-34.614622,SD,SD,Varon,18,SD
383,1,2019,SD,SD,-58.398772,-34.597099,AUTO,SD,Mujer,32,SD
384,1,2019,SD,SD,-58.52857,-34.647691,SD,SD,Varon,58,SD
385,1,2019,SD,SD,-58.483405,-34.557227,SD,SD,Mujer,7,SD
386,1,2019,SD,SD,-58.377939,-34.628608,SD,SD,Varon,58,SD
387,1,2019,SD,SD,-58.459098,-34.559228,MOTO,SD,Varon,40,SD
388,1,2019,SD,SD,-58.3991,-34.624645,SD,SD,Varon,40,SD
389,1,2019,SD,SD,-58.434366,-34.591448,SD,SD,Mujer,SD,SD
390,1,2019,SD,SD,-58.476071,-34.638932,SD,SD,Mujer,SD,SD
391,1,2019,SD,SD,-58.439767,-34.598974,SD,SD,Mujer,62,SD
392,1,2019,SD,SD,-58.384663,-34.613334,SD,SD,Varon,67,SD
393,1,2019,SD,"LACROZE, FEDERICO y CAMPOS, LUIS M. AV.",,,SD,SD,Varon,44,SD
394,1,2019,SD,SD,-58.415474,-34.602651,CICLISTA,SD,Varon,62,SD
395,1,2019,SD,SD,-58.485131,-34.598993,CICLISTA,SD,SD,SD,SD
396,1,2019,SD,SD,-58.412032,-34.604172,CICLISTA,SD,Varon,32,SD
397,1,2019,SD,SD,-58.448928,-34.605362,SD,SD,Mujer,22,SD
398,1,2019,SD,SD,-58.416005,-34.639607,MOTO,SD,Mujer,57,SD
399,1,2019,SD,SD,SD,SD,SD,SD,SD,SD,SD
400,2,2019,SD,SD,-58.419423,-34.649836,SD,SD,Varon,50,SD
401,1,2019,SD,SD,-58.370897,-34.600303,SD,SD,Mujer,SD,SD
402,1,2019,SD,SD,-58.498136,-34.655178,MOTO,SD,Varon,63,SD
403,1,2019,SD,SD,-58.46324,-34.617329,SD,SD,Mujer,SD,SD
404,1,2019,SD,SD,-58.506637,-34.602738,SD,SD,Mujer,33,SD
405,1,2019,SD,SD,-58.423392,-34.597618,SD,SD,Mujer,29,SD
406,1,2019,SD,SD,-58.407201,-34.599598,SD,SD,Varon,27,SD
407,3,2019,SD,SD,-58.485035,-34.661868,SD,SD,Varon,SD,SD
408,1,2019,SD,SD,-58.458119,-34.546059,MOTO,SD,SD,SD,SD
409,1,2019,SD,SD,-58.381187,-34.616467,MOTO,SD,Mujer,32,SD
410,1,2019,SD,SD,-58.457424,-34.603767,TRANSPORTE PUBLICO,SD,Varon,40,SD
411,2,2019,SD,SD,SD,SD,MOTO,SD,Varon,41,SD
412,1,2019,SD,SD,-58.50729,-34.627593,MOTO,SD,Varon,26,SD
413,1,2019,SD,SD,-58.405977,-34.608277,SD,SD,Varon,39,SD
414,1,2019,SD,SD,-58.372598,-34.630432,SD,SD,Varon,SD,SD
415,2,2019,SD,SD,-58.472846,-34.654988,SD,SD,Mujer,40,SD
416,1,2019,SD,SD,SD,SD,SD,SD,Mujer,40,SD
417,1,2019,SD,SD,-58.392293,-34.604434,SD,SD,Varon,42,SD
418,1,2019,SD,SD,-58.380957,-34.603169,SD,SD,Varon,51,SD
419,1,2019,SD,SD,-58.380853,-34.582191,SD,SD,Varon,27,SD
420,1,2019,SD,SD,-58.472271,-34.559766,SD,SD,Varon,27,SD
421,1,2019,SD,SD,-58.430477,-34.608724,MOTO,SD,Varon,34,SD
422,1,2019,SD,SD,-58.48169,-34.586841,PEATON,SD,Varon,26,SD
423,1,2019,SD,SD,-58.381002,-34.622148,SD,SD,Varon,23,SD
424,1,2019,SD,SD,-58.44348,-34.585401,SD,SD,Mujer,23,SD
425,1,2019,SD,SD,-58.44196,-34.619284,CICLISTA,SD,Varon,34,SD
426,1,2019,SD,SD,-58.417022,-34.615695,SD,SD,Varon,35,SD
427,3,2019,SD,SD,-58.387201,-34.59503,SD,SD,Mujer,SD,SD
428,1,2019,SD,SD,-58.468485,-34.633285,SD,SD,Mujer,SD,SD
429,1,2019,SD,SD,-58.391704,-34.618157,SD,SD,Mujer,66,SD
430,2,2019,SD,SD,-58.499132,-34.671523,SD,SD,Mujer,6,SD
431,1,2019,SD,SD,-58.510609,-34.649723,SD,SD,Varon,45,SD
432,1,2019,SD,SD,-58.444885,-34.620798,SD,SD,Varon,22,SD
433,1,2019,SD,SD,-58.464545,-34.606892,SD,SD,Varon,24,SD
434,1,2019,SD,SD,-58.480951,-34.632564,SD,SD,Mujer,29,SD
435,3,2019,SD,SD,-58.383075,-34.615378,SD,SD,Mujer,SD,SD
436,2,2019,SD,SD,-58.463972,-34.63987,AUTO,SD,Mujer,SD,SD
437,2,2019,SD,SD,-58.421746,-34.571823,SD,SD,Mujer,SD,SD
438,1,2019,SD,SD,-58.444737,-34.65923,SD,SD,Varon,28,SD
439,1,2019,SD,SD,-58.476584,-34.57648,SD,SD,Varon,SD,SD
440,1,2019,SD,SD,-58.511401,-34.658463,MOTO,SD,Varon,SD,SD
441,1,2019,SD,SD,-58.424383,-34.579292,TRANSPORTE PUBLICO,SD,Varon,SD,SD
442,1,2019,SD,SD,-58.506496,-34.655044,TRANSPORTE PUBLICO,SD,Varon,SD,SD
443,1,2019,SD,SD,-58.376167,-34.63219,PEATON,SD,Varon,66,SD
444,1,2019,SD,QUESADA y MILLER,,,SD,SD,Varon,66,SD
445,1,2019,SD,SD,-58.495679,-34.555301,CICLISTA,SD,Mujer,29,SD
446,1,2019,SD,SD,-58.373127,-34.596177,CICLISTA,SD,Varon,80,SD
447,1,2019,SD,SD,-58.415098,-34.620858,SD,SD,SD,SD,SD
448,1,2019,SD,SD,-58.513777,-34.596917,CAMIONETA,SD,Varon,33,SD
449,1,2019,SD,SD,-58.434657,-34.553595,SD,SD,Varon,48,SD
450,1,2019,SD,SD,-58.41607,-34.608535,PEATON,SD,Mujer,24,SD
451,1,2019,SD,SD,-58.502186,-34.586285,PEATON,SD,Mujer,43,SD
452,1,2019,SD,SD,-58.374002,-34.60096,PEATON,SD,Varon,23,SD
453,1,2019,SD,SD,-58.491094,-34.627009,MOTO,SD,Varon,45,SD
454,2,2019,SD,SD,-58.366496,-34.625193,PEATON,SD,Mujer,43,SD
455,2,2019,SD,SD,-58.472231,-34.628857,AUTO,SD,Varon,28,SD
456,2,2019,SD,SD,-58.529335,-34.610982,MOTO,SD,Mujer,65,SD
457,1,2019,SD,SD,-58.494851,-34.629534,TRANSPORTE PUBLICO,SD,Varon,39,SD
458,1,2019,SD,SD,-58.435705,-34.586071,AUTO,SD,Mujer,27,SD
459,3,2019,SD,SD,-58.435524,-34.597797,AUTO,SD,Mujer,31,SD
460,1,2019,SD,SD,-58.439556,-34.599293,MOTO,SD,Varon,32,SD
461,1,2019,SD,SD,SD,SD,AUTO,SD,Mujer,23,SD
462,1,2019,SD,SD,-58.40756,-34.637458,CICLISTA,SD,Mujer,SD,SD
463,1,2019,SD,SD,-58.467492,-34.635516,TRANSPORTE PUBLICO,SD,Mujer,SD,SD
464,1,2019,SD,SD,-58.484453,-34.564066,SD,SD,Mujer,66,SD
465,1,2019,SD,SD,-58.449179,-34.542712,MOTO,SD,varon,26,SD
466,1,2019,SD,SD,-58.475111,-34.60599,AUTO,SD,Varon,27,SD
467,1,2019,SD,SD,-58.411101,-34.581978,MOTO,SD,Varon,21,SD
468,1,2019,SD,SD,-58.493953,-34.654913,MOTO,SD,Varon,32,SD
469,1,2019,SD,SD,-58.382756,-34.599182,MOTO,SD,Varon,SD,SD
470,1,2019,SD,SD,-58.491079,-34.65588,AUTO,SD,Varon,SD,SD
471,1,2019,SD,SD,-58.435705,-34.586071,TRANSPORTE PUBLICO,SD,Mujer,25,SD
472,1,2019,SD,SD,-58.470116,-34.608331,MOTO,SD,Varon,41,SD
473,1,2019,SD,SD,-58.395621,-34.632747,AUTO,SD,Mujer,41,SD
474,2,2019,SD,SD,-58.477186,-34.684952,AUTO,SD,Mujer,71,SD
475,1,2019,SD,SD,-58.389894,-34.622633,MOTO,SD,Varon,31,SD
476,1,2019,SD,SD,-58.507355,-34.614842,SD,SD,Mujer,67,SD
477,1,2019,SD,SD,-58.368432,-34.621868,CICLISTA,SD,Mujer,24,SD
478,1,2019,SD,SD,-58.405366,-34.583452,CICLISTA,SD,Mujer,24,SD
479,1,2019,SD,SD,-58.414695,-34.625265,CICLISTA,SD,Mujer,1,SD
480,1,2019,SD,SD,-58.437815,-34.614074,PEATON,SD,Varon,52,SD
481,1,2019,SD,SD,-58.447601,-34.591702,MOVIL,SD,Varon,SD,SD
482,1,2019,SD,SD,-58.404808,-34.601838,SD,SD,SD,SD,SD
483,1,2019,SD,SD,-58.417682,-34.638645,SD,SD,Varon,37,SD
484,1,2019,SD,SD,-58.396568,-34.635422,SD,SD,Varon,37,SD
485,1,2019,SD,SD,-58.402354,-34.594442,PEATON,SD,Varon,24,SD
486,1,2019,SD,SD,-58.456163,-34.615759,SD,SD,SD,SD,SD
487,1,2019,SD,SD,-58.380012,-34.622135,MOTO,SD,Varon,33,SD
488,1,2019,SD,SD,-58.37414,-34.598874,SD,SD,Varon,70,SD
489,2,2019,SD,SD,-58.465951,-34.658307,SD,SD,Mujer,38,SD
490,2,2019,SD,SD,-58.377311,-34.618551,MOTO,SD,Varon,38,SD
491,2,2019,SD,SD,-58.4823,-34.668594,SD,SD,Mujer,SD,SD
492,1,2019,SD,SD,-58.469898,-34.650262,SD,SD,Mujer,SD,SD
493,1,2019,SD,SD,-58.46954,-34.581592,SD,SD,Mujer,36,SD
494,1,2019,SD,SD,-58.434366,-34.591448,MOTO,SD,Varon,42,SD
495,1,2019,SD,SD,-58.37872,-34.649334,SD,SD,Varon,33,SD
496,2,2019,SD,SD,-58.477825,-34.591189,SD,SD,Mujer,SD,SD
497,1,2019,SD,SD,SD,SD,SD,SD,Varon,SD,SD
498,2,2019,SD,SD,-58.373192,-34.614853,SD,SD,Varon,44,SD
499,1,2019,SD,SD,-58.462938,-34.635335,SD,SD,Mujer,SD,SD
500,1,2019,SD,SD,-58.365099,-34.598239,SD,SD,Varon,38,SD
501,1,2019,SD,SD,-58.393239,-34.613929,SD,SD,Varon,39,SD
502,1,2019,SD,SD,-58.48153,-34.611331,AUTO,SD,Mujer,17,SD
503,1,2019,SD,SD,-58.429925,-34.641279,SD,SD,Varon,23,SD
504,1,2019,SD,SD,-58.49175,-34.58227,MOTO,SD,Varon,23,SD
505,1,2019,SD,SD,-58.458568,-34.563142,CICLISTA,SD,Varon,27,SD
506,1,2019,SD,SD,-58.370991,-34.64028,CICLISTA,SD,Varon,79,SD
507,1,2019,SD,SD,-58.388845,-34.62005,CICLISTA,SD,Varon,27,SD
508,1,2019,SD,SD,SD,SD,MOTO,SD,Varon,20,SD
509,1,2019,SD,SD,-58.476557,-34.673099,SD,SD,Varon,20,SD
510,1,2019,SD,SD,-58.450769,-34.58869,MOTO,SD,Mujer,27,SD
511,1,2019,SD,SD,-58.390666,-34.608562,AUTO,SD,Varon,85,SD
512,1,2019,SD,SD,-58.411924,-34.598002,SD,SD,Varon,37,SD
513,1,2019,SD,SD,-58.456132,-34.565975,PEATON,SD,Varon,52,SD
514,1,2019,SD,SD,-58.390203,-34.620135,TRANSPORTE PUBLICO,SD,Mujer,49,SD
515,1,2019,SD,SD,-58.490726,-34.592755,SD,SD,Varon,49,SD
516,1,2019,SD,SD,-58.376213,-34.611564,MOTO,SD,Mujer,SD,SD
517,1,2019,SD,SD,-58.51539,-34.618881,SD,SD,Varon,61,SD
518,1,2019,SD,SD,-58.395922,-34.581761,MOTO,SD,Mujer,61,SD
519,1,2019,SD,SD,-58.419115,-34.63722,SD,SD,Mujer,SD,SD
520,1,2019,SD,SD,-58.405282,-34.613422,SD,SD,Varon,SD,SD
521,1,2019,SD,SD,-58.490265,-34.569815,SD,SD,Mujer,6,SD
522,1,2019,SD,SD,-58.408388,-34.591133,SD,SD,Mujer,37,SD
523,1,2019,SD,SD,-58.385479,-34.599226,SD,SD,Varon,26,SD
524,10,2019,SD,SD,-58.443316,-34.642061,OTRO,SD,Mujer,64,SD
525,1,2019,SD,SD,SD,SD,MOTO,SD,Mujer,19,SD
526,2,2019,SD,SD,-58.355955,-34.634533,SD,SD,Varon,48,SD
527,1,2019,SD,SD,-58.441465,-34.620514,SD,SD,Mujer,71,SD
528,1,2019,SD,SD,-58.449218,-34.58383,SD,SD,varon,37,SD
529,1,2019,SD,SD,-58.416168,-34.645296,SD,SD,Mujer,29,SD
530,1,2019,SD,SD,SD,SD,AUTO,SD,Mujer,47,SD
531,1,2019,SD,"CASTILLO y CARRANZA, ANGEL JUSTINIANO",,,SD,SD,Varon,18,SD
532,1,2019,SD,SD,-58.368404,-34.639095,CICLISTA,SD,Varon,SD,SD
533,1,2019,SD,SD,-58.479451,-34.620682,CICLISTA,SD,Varon,24,SD
534,1,2019,SD,SD,-58.421435,-34.589657,CICLISTA,SD,Varon,SD,SD
535,1,2019,SD,SD,-58.394915,-34.589317,SD,SD,Varon,60,SD
536,1,2019,SD,SD,SD,SD,SD,SD,Varon,45,SD
537,1,2019,SD,SD,-58.476096,-34.618101,MOTO,SD,Mujer,SD,SD
538,2,2019,SD,SD,SD,SD,SD,SD,Varon,SD,SD
539,1,2019,SD,SD,-58.491094,-34.627009,MOTO,SD,Varon,41,SD
540,1,2019,SD,SD,-58.469778,-34.649672,AUTO,SD,Varon,41,SD
541,1,2019,SD,SD,-58.428072,-34.620682,SD,SD,Mujer,23,SD
542,1,2019,SD,SD,-58.3814,-34.604965,SD,SD,Varon,23,SD
543,1,2019,SD,SD,SD,SD,SD,SD,SD,SD,SD
544,1,2019,SD,SD,-58.414322,-34.60292,SD,SD,Varon,19,SD
545,2,2019,SD,SD,-58.467492,-34.635516,SD,SD,Mujer,32,SD
546,1,2019,SD,SD,SD,SD,SD,SD,Varon,32,SD
547,1,2019,SD,SD,-58.448775,-34.597852,SD,SD,Mujer,57,SD
548,1,2019,SD,SD,-58.407609,-34.607402,SD,SD,SD,SD,SD
549,2,2019,SD,SD,SD,SD,SD,SD,Varon,57,SD
550,1,2019,SD,SD,-58.382811,-34.592248,SD,SD,SD,SD,SD
551,1,2019,SD,SD,SD,SD,SD,SD,Mujer,57,SD
552,1,2019,SD,SD,-58.498813,-34.657353,SD,SD,Varon,60,SD
553,1,2019,SD,SD,-58.380661,-34.595371,SD,SD,Varon,31,SD
554,1,2019,SD,SD,-58.436217,-34.60864,SD,SD,Mujer,77,SD
555,2,2019,SD,SD,-58.412729,-34.651097,SD,SD,Varon,43,SD
556,1,2019,SD,SD,-58.423249,-34.571168,SD,SD,Varon,47,SD
557,1,2019,SD,SD,-58.447629,-34.556955,SD,SD,Varon,37,SD
558,1,2019,SD,SD,-58.380983,-34.603668,MOTO,SD,Varon,90,SD
559,1,2019,SD,SD,-58.473461,-34.622173,MOTO,SD,Varon,38,SD
560,2,2019,SD,SD,-58.502093,-34.661061,SD,SD,Varon,30,SD
561,1,2019,SD,SD,-58.373553,-34.637737,SD,SD,Varon,56,SD
562,1,2019,SD,SD,-58.41973,-34.565227,SD,SD,Mujer,61,SD
563,2,2019,SD,SD,-58.485383,-34.563076,SD,SD,Varon,61,SD
564,1,2019,SD,SD,-58.381361,-34.638443,SD,SD,Varon,20,SD
565,1,2019,SD,SD,-58.504099,-34.567176,SD,SD,Varon,33,SD
566,2,2019,SD,SD,-58.464738,-34.677856,SD,SD,Mujer,48,SD
567,1,2019,SD,,,,SD,SD,Varon,24,SD
568,1,2019,SD,SD,-58.436767,-34.585308,CICLISTA,SD,Varon,35,SD
569,1,2019,SD,SD,-58.445106,-34.585601,CICLISTA,SD,Varon,30,SD
570,1,2019,SD,SD,-58.454726,-34.552648,CICLISTA,SD,Varon,30,SD
571,1,2019,SD,SD,-58.393042,-34.59871,CICLISTA,SD,Varon,SD,SD
572,1,2019,SD,SD,-58.513183,-34.659439,CICLISTA,SD,Mujer,60,SD
573,1,2019,SD,SD,-58.494851,-34.629534,SD,SD,SD,SD,SD
574,2,2019,SD,SD,-58.474604,-34.632061,SD,SD,Mujer,51,SD
575,1,2019,SD,SD,-58.374737,-34.637844,MOTO,SD,Varon,28,SD
576,1,2019,SD,SD,-58.460668,-34.614347,SD,SD,Varon,32,SD
577,2,2019,SD,SD,-58.49269,-34.673199,SD,SD,Mujer,44,SD
578,1,2019,SD,SD,-58.410194,-34.582236,SD,SD,Varon,SD,SD
579,1,2019,SD,SD,-58.478922,-34.584752,MOTO,SD,Varon,SD,SD
580,1,2019,SD,SD,-58.505589,-34.598521,SD,SD,Mujer,50,SD
581,1,2019,SD,SD,-58.402252,-34.618754,SD,SD,Mujer,50,SD
582,1,2019,SD,SD,-58.45684,-34.641113,SD,SD,Varon,24,SD
583,1,2019,SD,SD,-58.386323,-34.60863,SD,SD,Varon,21,SD
584,1,2019,SD,SD,-58.402176,-34.623778,SD,SD,Varon,31,SD
585,1,2019,SD,SD,-58.439288,-34.605605,SD,SD,Varon,59,SD
586,1,2019,SD,SD,-58.481457,-34.590246,SD,SD,Varon,SD,SD
587,1,2019,SD,SD,-58.422818,-34.642823,AUTO,SD,Mujer,37,SD
588,1,2019,SD,SD,-58.381258,-34.59903,SD,SD,Mujer,37,SD
589,1,2019,SD,SD,-58.441229,-34.569376,SD,SD,Varon,28,SD
590,1,2019,SD,SD,-58.373858,-34.603231,PEATON,SD,Mujer,SD,SD
591,1,2019,SD,SD,-58.485865,-34.616601,SD,SD,Varon,SD,SD
592,1,2019,SD,SD,-58.379331,-34.597731,SD,SD,Varon,SD,SD
593,1,2019,SD,SD,-58.406392,-34.619431,SD,SD,Varon,23,SD
594,3,2019,SD,SD,-58.47082,-34.640181,SD,SD,Varon,56,SD
595,1,2019,SD,SD,-58.480208,-34.625074,SD,SD,Mujer,37,SD
596,1,2019,SD,SD,-58.434179,-34.585897,SD,SD,Varon,44,SD
597,1,2019,SD,SD,-58.475654,-34.632315,SD,SD,Varon,44,SD
598,1,2019,SD,SD,-58.400369,-34.624027,SD,SD,SD,SD,SD
599,1,2019,SD,SD,-58.510435,-34.611651,AUTO,SD,Varon,SD,SD
600,1,2019,SD,SD,-58.471588,-34.669812,SD,SD,Varon,53,SD
601,1,2019,SD,SD,-58.529911,-34.625715,MOTO,SD,Varon,37,SD
602,1,2019,SD,SD,-58.491391,-34.570416,SD,SD,Varon,36,SD
603,1,2019,SD,SD,-58.463445,-34.631724,SD,SD,Mujer,29,SD
604,1,2019,SD,SD,-58.465177,-34.626827,SD,SD,Mujer,SD,SD
605,1,2019,SD,SD,-58.400477,-34.609797,SD,SD,SD,SD,SD
606,1,2019,SD,SD,-58.378501,-34.627486,SD,SD,Mujer,22,SD
607,2,2019,SD,SD,-58.484118,-34.685324,SD,SD,Varon,24,SD
608,1,2019,SD,SD,-58.444285,-34.587509,CICLISTA,SD,Mujer,43,SD
609,1,2019,SD,SD,-58.442927,-34.62935,CICLISTA,SD,Varon,58,SD
610,1,2019,SD,SD,-58.443132,-34.665033,CICLISTA,SD,Varon,28,SD
611,1,2019,SD,SD,-58.427508,-34.604237,CICLISTA,SD,Varon,36,SD
612,1,2019,SD,SD,-58.417072,-34.588184,CICLISTA,SD,Varon,SD,SD
613,1,2019,SD,SD,-58.476557,-34.673099,MOTO,SD,Varon,42,SD
614,2,2019,SD,SD,-58.434657,-34.553595,SD,SD,Varon,SD,SD
615,1,2019,SD,SD,SD,SD,SD,SD,Varon,46,SD
616,2,2019,SD,SD,SD,SD,SD,SD,Mujer,59,SD
617,2,2019,SD,SD,-58.479165,-34.690885,SD,SD,Varon,12,SD
618,1,2019,SD,SD,-58.435401,-34.672911,MOTO,SD,Mujer,12,SD
619,1,2019,SD,SD,-58.412644,-34.594732,SD,SD,Mujer,12,SD
620,1,2019,SD,SD,-58.528413,-34.650156,SD,SD,Varon,12,SD
621,1,2019,SD,SD,-58.449693,-34.565053,AUTO,SD,Mujer,12,SD
622,1,2019,SD,SD,-58.499719,-34.636327,SD,SD,Mujer,12,SD
623,1,2019,SD,SD,-58.481969,-34.672932,SD,SD,Mujer,12,SD
624,1,2019,SD,SD,SD,SD,SD,SD,Varon,12,SD
625,1,2019,SD,SD,-58.465192,-34.690379,SD,SD,Mujer,12,SD
626,1,2019,SD,SD,-58.404924,-34.604701,CICLISTA,SD,Mujer,12,SD
627,1,2019,SD,SD,-58.38341,-34.650014,CICLISTA,SD,Varon,24,SD
628,1,2019,SD,SD,-58.512638,-34.640425,CICLISTA,SD,Mujer,17,SD
629,1,2019,SD,SD,-58.470986,-34.565108,SD,SD,Mujer,17,SD
630,1,2019,SD,SD,SD,SD,SD,SD,Mujer,52,SD
631,1,2019,SD,SD,-58.472253,-34.613823,MOTO,SD,Varon,SD,SD
632,1,2019,SD,SD,-58.405282,-34.613422,PEATON,SD,Mujer,46,SD
633,1,2019,SD,SD,-58.383421,-34.60976,SD,SD,Varon,SD,SD
634,1,2019,SD,SD,-58.507459,-34.635131,MOTO,SD,Varon,58,SD
635,1,2019,SD,SD,-58.42321,-34.651908,SD,SD,varon,23,SD
636,1,2019,SD,SD,-58.39495,-34.622944,SD,SD,Varon,33,SD
637,1,2019,SD,SD,-58.376213,-34.611564,MOTO,SD,Varon,23,SD
638,1,2019,SD,SD,-58.449518,-34.589889,MOTO,SD,Varon,25,SD
639,1,2019,SD,SD,-58.481182,-34.590329,SD,SD,Mujer,43,SD
640,1,2019,SD,SD,-58.447979,-34.627594,SD,SD,Varon,22,SD
641,1,2019,SD,SD,-58.437944,-34.637788,SD,SD,Varon,22,SD
642,1,2019,SD,SD,-58.456077,-34.621203,SD,SD,Varon,29,SD
643,1,2019,SD,SD,-58.394229,-34.615074,SD,SD,Varon,39,SD
644,2,2019,SD,SD,-58.404057,-34.635536,SD,SD,Mujer,44,SD
645,1,2019,SD,SD,-58.488462,-34.551709,SD,SD,Mujer,30,SD
646,2,2019,SD,SD,-58.393094,-34.622914,SD,SD,Varon,29,SD
647,1,2019,SD,SD,-58.484697,-34.627312,SD,SD,Varon,58,SD
648,1,2019,SD,SD,-58.460226,-34.578296,MOTO,SD,Varon,64,SD
649,1,2019,SD,SD,-58.508705,-34.669737,SD,SD,Varon,27,SD
650,1,2019,SD,SD,-58.438792,-34.643098,SD,SD,Varon,68,SD
651,1,2019,SD,SD,-58.422848,-34.644159,SD,SD,Mujer,68,SD
652,1,2019,SD,SD,SD,SD,SD,SD,Varon,SD,SD
653,1,2019,SD,SD,-58.389037,-34.617733,PEATON,SD,Varon,SD,SD
654,1,2019,SD,SD,-58.524687,-34.643686,MOTO,SD,Varon,45,SD
655,1,2019,SD,SD,-58.475173,-34.617029,SD,SD,Mujer,SD,SD
656,1,2019,SD,SD,-58.413443,-34.626664,SD,SD,Varon,SD,SD
657,1,2019,SD,SD,-58.390932,-34.629326,AUTO,SD,Varon,56,SD
658,1,2019,SD,SD,-58.382848,-34.626957,PEATON,SD,Mujer,21,SD
659,1,2019,SD,SD,-58.362621,-34.624248,CICLISTA,SD,Varon,SD,SD
660,1,2019,SD,SD,-58.362069,-34.616812,CICLISTA,SD,Varon,56,SD
661,1,2019,SD,SD,-58.466002,-34.645366,SD,SD,Varon,28,SD
662,1,2019,SD,SD,-58.365567,-34.636884,SD,SD,Varon,40,SD
663,1,2019,SD,SD,-58.406299,-34.637158,SD,SD,Varon,40,SD
664,1,2019,SD,SD,-58.429637,-34.627411,MOTO,SD,Varon,22,SD
665,1,2019,SD,SD,-58.391704,-34.618157,MOTO,SD,Varon,40,SD
